jobID,user,account,jobname,queue,walltime,exit_status,start,end,submit,nnodes,ncpus
jobID8719730,USER516,ACCOUNT2808,JOB1469429,QUEUE4,720,COMPLETED,03/03/2018 13:37:48,03/03/2018 14:42:44,03/03/2018 13:37:47,1,16
jobID8719731,USER516,ACCOUNT2808,JOB1469430,QUEUE4,720,COMPLETED,03/03/2018 13:30:49,03/03/2018 14:46:40,03/03/2018 13:30:49,1,16
jobID8719732,USER516,ACCOUNT2808,JOB1469431,QUEUE4,720,COMPLETED,03/03/2018 15:49:41,03/03/2018 16:11:47,03/03/2018 15:49:38,1,16
jobID8719733,USER516,ACCOUNT2808,JOB1469431,QUEUE4,720,COMPLETED,03/03/2018 15:49:41,03/03/2018 16:12:44,03/03/2018 15:49:38,1,16
jobID8719734,USER533,ACCOUNT4348,JOB1469432,QUEUE4,2880,COMPLETED,03/03/2018 13:20:21,03/03/2018 16:29:53,03/03/2018 08:00:20,1,16
jobID8719735,USER533,ACCOUNT4348,JOB1469433,QUEUE4,2880,COMPLETED,03/03/2018 02:58:10,03/03/2018 17:31:51,03/03/2018 02:58:09,1,16
jobID8719736,USER533,ACCOUNT4348,JOB1469434,QUEUE4,2880,COMPLETED,03/03/2018 16:30:21,03/03/2018 20:17:35,03/03/2018 08:00:51,1,16
jobID8719737,USER533,ACCOUNT4348,JOB1469435,QUEUE4,2880,COMPLETED,03/03/2018 03:06:47,03/03/2018 20:48:31,03/03/2018 03:06:47,1,16
jobID8719738,USER533,ACCOUNT4348,JOB1469436,QUEUE4,2880,COMPLETED,03/03/2018 17:32:31,03/03/2018 20:54:04,03/03/2018 08:01:24,1,16
jobID8719739,USER5558,ACCOUNT2349,JOB1469437,QUEUE2,30,COMPLETED,03/03/2018 21:20:46,03/03/2018 21:21:32,03/03/2018 21:20:45,1,16
jobID8719740,USER5558,ACCOUNT2349,JOB1469438,QUEUE2,30,COMPLETED,03/03/2018 21:21:56,03/03/2018 21:22:18,03/03/2018 21:21:56,1,16
jobID8719741,USER5558,ACCOUNT2349,JOB1469439,QUEUE2,30,COMPLETED,03/03/2018 21:22:41,03/03/2018 21:23:01,03/03/2018 21:22:39,1,16
jobID8719742,USER533,ACCOUNT4348,JOB1469440,QUEUE4,2880,COMPLETED,03/03/2018 20:18:06,03/04/2018 00:02:29,03/03/2018 08:02:07,1,16
jobID8719743,USER533,ACCOUNT4348,JOB1469441,QUEUE4,2880,COMPLETED,03/03/2018 20:54:31,03/04/2018 00:30:20,03/03/2018 08:23:14,1,16
jobID8719744,USER533,ACCOUNT4348,JOB1469442,QUEUE4,2880,COMPLETED,03/03/2018 20:49:09,03/04/2018 00:33:26,03/03/2018 08:02:43,1,16
jobID8719745,USER533,ACCOUNT4348,JOB1469443,QUEUE4,2880,CANCELLED,03/03/2018 02:59:26,03/04/2018 02:36:50,03/03/2018 02:59:26,1,16
jobID8719746,USER533,ACCOUNT4348,JOB1469444,QUEUE4,2880,CANCELLED,03/03/2018 02:54:25,03/04/2018 02:37:00,03/03/2018 02:54:25,1,16
jobID8719747,USER533,ACCOUNT4348,JOB1469445,QUEUE4,2880,CANCELLED,03/04/2018 00:02:59,03/04/2018 02:37:07,03/03/2018 14:11:01,1,16
jobID8719748,USER533,ACCOUNT4348,JOB1469446,QUEUE4,2880,CANCELLED,03/04/2018 00:33:41,03/04/2018 02:37:12,03/03/2018 20:49:09,1,16
jobID8719749,USER533,ACCOUNT4348,JOB1469447,QUEUE4,2880,CANCELLED,03/04/2018 02:37:18,03/04/2018 02:37:27,03/04/2018 02:37:17,1,16
jobID8719750,USER533,ACCOUNT4348,JOB1469448,QUEUE4,2880,CANCELLED,03/03/2018 03:05:35,03/04/2018 02:37:36,03/03/2018 03:05:35,1,16
jobID8719751,USER533,ACCOUNT4348,JOB1469449,QUEUE4,2880,CANCELLED,03/03/2018 03:07:28,03/04/2018 02:37:42,03/03/2018 03:07:27,1,16
jobID8719752,USER533,ACCOUNT4348,JOB1469450,QUEUE4,2880,CANCELLED,03/03/2018 02:59:47,03/04/2018 02:37:47,03/03/2018 02:59:47,1,16
jobID8719753,USER533,ACCOUNT4348,JOB1469451,QUEUE4,2880,CANCELLED,03/04/2018 00:30:52,03/04/2018 02:37:58,03/03/2018 17:32:58,1,16
jobID8719754,USER533,ACCOUNT4348,JOB1469410,QUEUE4,2880,CANCELLED,03/03/2018 05:14:16,03/04/2018 02:38:03,03/03/2018 05:14:15,1,16
jobID8719755,USER533,ACCOUNT4348,JOB1469452,QUEUE4,2880,CANCELLED,03/03/2018 03:01:19,03/04/2018 02:38:31,03/03/2018 03:01:18,1,16
jobID8719756,USER533,ACCOUNT4348,JOB1469453,QUEUE4,2880,CANCELLED,03/04/2018 02:38:41,03/04/2018 02:38:49,03/04/2018 02:38:35,1,16
jobID8719757,USER533,ACCOUNT4348,JOB1469454,QUEUE4,2880,CANCELLED,03/04/2018 02:38:11,03/04/2018 02:39:03,03/04/2018 02:38:10,1,16
jobID8719758,USER5558,ACCOUNT2349,JOB1469455,QUEUE4,2880,COMPLETED,03/04/2018 03:46:09,03/04/2018 03:48:26,03/04/2018 03:46:08,1,16
jobID8719759,USER5558,ACCOUNT2349,JOB1469456,QUEUE4,2880,COMPLETED,03/04/2018 03:51:59,03/04/2018 03:56:00,03/04/2018 03:51:58,1,16
jobID8719760,USER5558,ACCOUNT2349,JOB1469457,QUEUE4,2880,COMPLETED,03/04/2018 03:57:55,03/04/2018 04:26:50,03/04/2018 03:57:54,1,16
jobID8719761,USER5558,ACCOUNT2349,JOB1469458,QUEUE4,2880,TIMEOUT,03/02/2018 04:58:28,03/04/2018 04:58:41,03/02/2018 04:58:27,1,16
jobID8719762,USER5558,ACCOUNT2349,JOB1469459,QUEUE4,2880,COMPLETED,03/04/2018 05:31:19,03/04/2018 05:31:35,03/04/2018 05:31:19,1,16
jobID8719763,USER5558,ACCOUNT2349,JOB1469460,QUEUE4,2880,TIMEOUT,03/02/2018 06:42:20,03/04/2018 06:42:41,03/02/2018 06:42:19,1,16
jobID8719764,USER533,ACCOUNT4348,JOB1469411,QUEUE4,2880,COMPLETED,03/04/2018 04:09:52,03/04/2018 08:59:30,03/04/2018 04:09:51,1,16
jobID8719765,USER533,ACCOUNT4348,JOB1469435,QUEUE4,2880,CANCELLED,03/04/2018 04:08:44,03/04/2018 09:17:36,03/04/2018 04:08:43,1,16
jobID8719766,USER533,ACCOUNT4348,JOB1469452,QUEUE4,2880,CANCELLED,03/04/2018 04:07:41,03/04/2018 09:17:41,03/04/2018 04:07:39,1,16
jobID8719767,USER533,ACCOUNT4348,JOB1469433,QUEUE4,2880,CANCELLED,03/04/2018 04:05:16,03/04/2018 09:17:59,03/04/2018 04:05:15,1,16
jobID8719768,USER533,ACCOUNT4348,JOB1469410,QUEUE4,2880,CANCELLED,03/04/2018 04:01:41,03/04/2018 09:18:06,03/04/2018 04:01:34,1,16
jobID8719769,USER533,ACCOUNT4348,JOB1469448,QUEUE4,2880,CANCELLED,03/04/2018 04:16:57,03/04/2018 09:18:07,03/04/2018 04:16:56,1,16
jobID8719770,USER533,ACCOUNT4348,JOB1469444,QUEUE4,2880,CANCELLED,03/04/2018 04:02:14,03/04/2018 09:18:12,03/04/2018 04:02:14,1,16
jobID8719771,USER533,ACCOUNT4348,JOB1469449,QUEUE4,2880,CANCELLED,03/04/2018 04:13:05,03/04/2018 09:18:18,03/04/2018 04:13:04,1,16
jobID8719772,USER533,ACCOUNT4348,JOB1469450,QUEUE4,2880,CANCELLED,03/04/2018 04:07:52,03/04/2018 09:18:28,03/04/2018 04:07:52,1,16
jobID8719773,USER533,ACCOUNT4348,JOB1469443,QUEUE4,2880,CANCELLED,03/04/2018 04:07:08,03/04/2018 09:18:33,03/04/2018 04:07:07,1,16
jobID8719774,USER5558,ACCOUNT2349,JOB1469461,QUEUE4,2880,COMPLETED,03/04/2018 05:01:53,03/04/2018 11:12:20,03/04/2018 05:01:53,1,16
jobID8719775,USER533,ACCOUNT4348,JOB1469443,QUEUE4,2880,COMPLETED,03/04/2018 09:44:06,03/04/2018 11:55:58,03/04/2018 09:44:05,1,16
jobID8719776,USER533,ACCOUNT4348,JOB1469462,QUEUE4,2880,COMPLETED,03/04/2018 08:59:52,03/04/2018 11:59:36,03/04/2018 08:09:30,1,16
jobID8719777,USER5400,ACCOUNT916,JOB1298938,QUEUE9,180,FAILED,03/04/2018 13:53:42,03/04/2018 13:57:06,03/04/2018 13:53:37,1,16
jobID8719778,USER533,ACCOUNT4348,JOB1464995,QUEUE4,2880,COMPLETED,03/04/2018 09:18:06,03/04/2018 14:00:26,03/04/2018 08:54:46,1,16
jobID8719779,USER5400,ACCOUNT916,JOB1298938,QUEUE4,180,COMPLETED,03/04/2018 13:59:50,03/04/2018 14:04:55,03/04/2018 13:59:49,1,16
jobID8719780,USER533,ACCOUNT4348,JOB1464992,QUEUE4,2880,COMPLETED,03/04/2018 09:18:32,03/04/2018 14:08:41,03/04/2018 08:53:27,1,16
jobID8719781,USER533,ACCOUNT4348,JOB1469448,QUEUE4,2880,COMPLETED,03/04/2018 12:00:05,03/04/2018 14:29:34,03/04/2018 09:48:49,1,16
jobID8719782,USER533,ACCOUNT4348,JOB1469448,QUEUE4,2880,FAILED,03/04/2018 14:00:41,03/04/2018 14:36:15,03/04/2018 11:56:39,1,16
jobID8719783,USER533,ACCOUNT4348,JOB1469450,QUEUE4,2880,COMPLETED,03/04/2018 09:40:42,03/04/2018 14:48:44,03/04/2018 09:40:41,1,16
jobID8719784,USER533,ACCOUNT4348,JOB1469411,QUEUE4,2880,COMPLETED,03/04/2018 11:56:29,03/04/2018 15:44:30,03/04/2018 09:48:40,1,16
jobID8719785,USER516,ACCOUNT2808,JOB1469463,QUEUE4,1380,COMPLETED,03/04/2018 15:42:02,03/04/2018 15:52:19,03/04/2018 15:42:01,1,16
jobID8719786,USER516,ACCOUNT2808,JOB1469464,QUEUE4,900,COMPLETED,03/04/2018 15:40:47,03/04/2018 16:01:55,03/04/2018 15:40:47,1,16
jobID8719787,USER5400,ACCOUNT916,JOB1298938,QUEUE4,180,COMPLETED,03/04/2018 16:09:45,03/04/2018 16:14:51,03/04/2018 16:09:44,1,16
jobID8719788,USER533,ACCOUNT4348,JOB1469433,QUEUE4,2880,COMPLETED,03/04/2018 09:42:39,03/04/2018 16:19:27,03/04/2018 09:42:39,1,16
jobID8719789,USER5400,ACCOUNT916,JOB1298938,QUEUE4,180,COMPLETED,03/04/2018 16:19:09,03/04/2018 16:25:25,03/04/2018 16:19:08,1,16
jobID8719790,USER516,ACCOUNT2808,JOB1469465,QUEUE4,1380,COMPLETED,03/04/2018 16:26:58,03/04/2018 16:37:00,03/04/2018 16:26:58,1,16
jobID8719791,USER516,ACCOUNT2808,JOB1469466,QUEUE4,1380,COMPLETED,03/04/2018 16:26:43,03/04/2018 16:37:18,03/04/2018 16:26:39,1,16
jobID8719792,USER5400,ACCOUNT916,JOB1298938,QUEUE4,180,COMPLETED,03/04/2018 16:33:43,03/04/2018 17:01:41,03/04/2018 16:33:37,1,16
jobID8719793,USER516,ACCOUNT2808,JOB1469467,QUEUE13,59,COMPLETED,03/04/2018 17:18:58,03/04/2018 17:21:30,03/04/2018 17:18:57,1,16
jobID8719794,USER5400,ACCOUNT916,JOB1298938,QUEUE4,180,CANCELLED,03/04/2018 17:27:03,03/04/2018 17:27:18,03/04/2018 17:27:03,1,16
jobID8719795,USER516,ACCOUNT2808,JOB1469468,QUEUE13,59,COMPLETED,03/04/2018 17:24:14,03/04/2018 17:27:38,03/04/2018 17:24:13,1,16
jobID8719796,USER516,ACCOUNT2808,JOB1469469,QUEUE13,59,COMPLETED,03/04/2018 17:25:02,03/04/2018 17:28:05,03/04/2018 17:25:02,1,16
jobID8719797,USER516,ACCOUNT2808,JOB1469470,QUEUE13,59,COMPLETED,03/04/2018 17:27:03,03/04/2018 17:31:19,03/04/2018 17:27:02,1,16
jobID8719798,USER5400,ACCOUNT916,JOB1298938,QUEUE4,180,CANCELLED,03/04/2018 17:28:43,03/04/2018 17:52:43,03/04/2018 17:28:42,1,16
jobID8719799,USER5400,ACCOUNT916,JOB1298938,QUEUE4,180,FAILED,03/04/2018 17:54:33,03/04/2018 17:56:55,03/04/2018 17:54:32,1,16
jobID8719800,USER516,ACCOUNT2808,JOB1469471,QUEUE13,59,COMPLETED,03/04/2018 18:07:02,03/04/2018 18:19:20,03/04/2018 18:07:01,1,16
jobID8719801,USER516,ACCOUNT2808,JOB1469472,QUEUE13,59,COMPLETED,03/04/2018 18:08:14,03/04/2018 18:20:34,03/04/2018 18:08:14,1,16
jobID8719802,USER533,ACCOUNT4348,JOB1469473,QUEUE4,2880,COMPLETED,03/04/2018 15:41:07,03/04/2018 18:33:51,03/04/2018 15:41:07,1,16
jobID8719803,USER5400,ACCOUNT916,JOB1298938,QUEUE4,180,COMPLETED,03/04/2018 18:02:22,03/04/2018 19:00:42,03/04/2018 18:02:22,1,16
jobID8719804,USER533,ACCOUNT4348,JOB1469452,QUEUE4,2880,COMPLETED,03/04/2018 09:45:25,03/04/2018 19:03:56,03/04/2018 09:45:24,1,16
jobID8719805,USER516,ACCOUNT2808,JOB1469474,QUEUE13,59,COMPLETED,03/04/2018 19:02:15,03/04/2018 19:19:32,03/04/2018 19:02:14,1,16
jobID8719806,USER533,ACCOUNT4348,JOB1464818,QUEUE4,2880,COMPLETED,03/04/2018 17:00:13,03/04/2018 19:20:59,03/04/2018 17:00:13,1,16
jobID8719807,USER533,ACCOUNT4348,JOB1469449,QUEUE4,2880,COMPLETED,03/04/2018 14:09:12,03/04/2018 19:22:21,03/04/2018 12:00:04,1,16
jobID8719808,USER533,ACCOUNT4348,JOB1469475,QUEUE4,2880,COMPLETED,03/04/2018 16:10:47,03/04/2018 20:52:22,03/04/2018 16:10:47,1,16
jobID8719809,USER13117,ACCOUNT123,JOB1469476,QUEUE2,30,CANCELLED,03/04/2018 20:37:08,03/04/2018 20:53:15,03/04/2018 20:37:07,4,64
jobID8719810,USER13117,ACCOUNT123,JOB1454800,QUEUE2,30,CANCELLED,03/04/2018 20:53:43,03/04/2018 21:02:03,03/04/2018 20:53:34,1,16
jobID8719811,USER13117,ACCOUNT123,JOB1469385,QUEUE4,30,CANCELLED,03/04/2018 21:06:09,03/04/2018 21:07:32,03/04/2018 21:06:08,4,64
jobID8719812,USER533,ACCOUNT4348,JOB1466365,QUEUE4,2880,COMPLETED,03/04/2018 17:02:07,03/04/2018 21:37:42,03/04/2018 17:02:06,1,16
jobID8719813,USER533,ACCOUNT4348,JOB1464819,QUEUE4,2880,COMPLETED,03/04/2018 19:22:41,03/04/2018 21:48:21,03/04/2018 19:22:06,1,16
jobID8719814,USER533,ACCOUNT4348,JOB1464986,QUEUE4,2880,COMPLETED,03/04/2018 17:01:18,03/04/2018 21:54:39,03/04/2018 17:01:17,1,16
jobID8719815,USER533,ACCOUNT4348,JOB1464977,QUEUE4,2880,COMPLETED,03/04/2018 19:21:33,03/05/2018 00:03:59,03/04/2018 19:04:25,1,16
jobID8719816,USER5400,ACCOUNT916,JOB611507,QUEUE13,60,CANCELLED,03/05/2018 00:16:30,03/05/2018 00:43:05,03/05/2018 00:16:29,1,16
jobID8719817,USER533,ACCOUNT4348,JOB1466410,QUEUE4,2880,COMPLETED,03/04/2018 19:04:25,03/05/2018 00:48:52,03/04/2018 17:26:25,1,16
jobID8719818,USER533,ACCOUNT4348,JOB1465025,QUEUE4,2880,COMPLETED,03/04/2018 21:38:12,03/05/2018 02:29:26,03/04/2018 20:53:16,1,16
jobID8719819,USER516,ACCOUNT2808,JOB1469477,QUEUE4,720,COMPLETED,03/05/2018 02:30:11,03/05/2018 02:30:26,03/05/2018 02:30:11,1,16
jobID8719820,USER533,ACCOUNT4348,JOB1466394,QUEUE4,2880,COMPLETED,03/04/2018 21:54:53,03/05/2018 02:44:59,03/04/2018 21:49:10,1,16
jobID8719821,USER533,ACCOUNT4348,JOB1464811,QUEUE4,2880,COMPLETED,03/04/2018 21:48:43,03/05/2018 02:55:23,03/04/2018 21:38:38,1,16
jobID8719822,USER533,ACCOUNT4348,JOB1464993,QUEUE4,2880,COMPLETED,03/04/2018 18:34:12,03/05/2018 03:33:11,03/04/2018 17:02:51,1,16
jobID8719823,USER516,ACCOUNT2808,JOB1469478,QUEUE4,720,COMPLETED,03/05/2018 03:44:07,03/05/2018 03:44:21,03/05/2018 03:44:07,1,16
jobID8719824,USER516,ACCOUNT2808,JOB1469479,QUEUE4,2160,COMPLETED,03/05/2018 04:26:08,03/05/2018 04:31:13,03/05/2018 04:26:08,1,16
jobID8719825,USER516,ACCOUNT2808,JOB1469480,QUEUE13,180,COMPLETED,03/05/2018 04:53:11,03/05/2018 04:54:33,03/05/2018 04:53:11,1,16
jobID8719826,USER516,ACCOUNT2808,JOB1469481,QUEUE4,2876,COMPLETED,03/05/2018 05:16:21,03/05/2018 05:16:35,03/05/2018 05:16:20,1,16
jobID8719827,USER516,ACCOUNT2808,JOB1469482,QUEUE4,2876,COMPLETED,03/05/2018 05:44:23,03/05/2018 05:44:36,03/05/2018 05:44:23,1,16
jobID8719828,USER533,ACCOUNT4348,JOB1466494,QUEUE4,2880,COMPLETED,03/05/2018 00:04:12,03/05/2018 05:53:50,03/04/2018 21:56:06,1,16
jobID8719829,USER533,ACCOUNT4348,JOB1464998,QUEUE4,2880,COMPLETED,03/04/2018 20:53:02,03/05/2018 06:06:52,03/04/2018 19:23:06,1,16
jobID8719830,USER516,ACCOUNT2808,JOB1469483,QUEUE13,120,COMPLETED,03/05/2018 06:07:56,03/05/2018 06:08:31,03/05/2018 06:07:56,1,16
jobID8719831,USER516,ACCOUNT2808,JOB1469484,QUEUE13,120,COMPLETED,03/05/2018 06:31:45,03/05/2018 06:32:05,03/05/2018 06:31:44,1,16
jobID8719832,USER533,ACCOUNT4348,JOB1469485,QUEUE4,2880,COMPLETED,03/05/2018 06:07:02,03/05/2018 07:40:31,03/05/2018 03:55:21,1,16
jobID8719833,USER533,ACCOUNT4348,JOB1469435,QUEUE4,2880,COMPLETED,03/04/2018 09:46:51,03/05/2018 08:28:08,03/04/2018 09:46:51,1,16
jobID8719834,USER516,ACCOUNT2808,JOB1469486,QUEUE4,720,COMPLETED,03/05/2018 08:49:21,03/05/2018 08:49:34,03/05/2018 08:49:21,1,16
jobID8719835,USER516,ACCOUNT2808,JOB1469487,QUEUE8,2876,COMPLETED,03/05/2018 08:44:50,03/05/2018 08:55:55,03/05/2018 08:44:50,1,32
jobID8719836,USER516,ACCOUNT2808,JOB1469488,QUEUE8,2876,COMPLETED,03/05/2018 09:05:31,03/05/2018 09:07:57,03/05/2018 09:05:31,1,32
jobID8719837,USER533,ACCOUNT4348,JOB1469489,QUEUE4,2880,COMPLETED,03/05/2018 05:54:20,03/05/2018 09:11:14,03/05/2018 03:55:16,1,16
jobID8719838,USER516,ACCOUNT2808,JOB1469490,QUEUE4,720,COMPLETED,03/05/2018 08:46:05,03/05/2018 09:18:26,03/05/2018 08:46:05,1,16
jobID8719839,USER516,ACCOUNT2808,JOB1469491,QUEUE4,2160,COMPLETED,03/05/2018 09:25:22,03/05/2018 09:36:09,03/05/2018 09:25:21,1,16
jobID8719840,USER533,ACCOUNT4348,JOB1469447,QUEUE4,2880,COMPLETED,03/05/2018 08:28:51,03/05/2018 10:34:15,03/05/2018 08:28:50,1,16
jobID8719841,USER533,ACCOUNT4348,JOB1469454,QUEUE4,2880,COMPLETED,03/05/2018 03:53:57,03/05/2018 11:00:56,03/05/2018 03:53:57,1,16
jobID8719842,USER516,ACCOUNT2808,JOB1469492,QUEUE4,720,COMPLETED,03/05/2018 12:08:53,03/05/2018 12:11:27,03/05/2018 12:08:53,1,16
jobID8719843,USER533,ACCOUNT4348,JOB1469493,QUEUE4,2880,COMPLETED,03/05/2018 09:13:44,03/05/2018 12:26:15,03/05/2018 09:13:42,1,16
jobID8719844,USER533,ACCOUNT4348,JOB1469494,QUEUE4,2880,COMPLETED,03/05/2018 07:41:31,03/05/2018 12:46:30,03/05/2018 07:41:30,1,16
jobID8719845,USER533,ACCOUNT4348,JOB1469451,QUEUE4,2880,COMPLETED,03/05/2018 03:54:18,03/05/2018 13:54:26,03/05/2018 03:54:18,1,16
jobID8719846,USER533,ACCOUNT4348,JOB1466452,QUEUE4,2880,COMPLETED,03/05/2018 12:53:20,03/05/2018 14:14:58,03/05/2018 12:53:20,1,16
jobID8719847,USER516,ACCOUNT2808,JOB1469495,QUEUE4,2876,COMPLETED,03/05/2018 05:52:14,03/05/2018 14:39:09,03/05/2018 05:52:14,1,16
jobID8719848,USER533,ACCOUNT4348,JOB1469496,QUEUE4,2880,COMPLETED,03/05/2018 11:49:30,03/05/2018 14:47:07,03/05/2018 11:49:30,1,16
jobID8719849,USER5558,ACCOUNT2349,JOB1469497,QUEUE4,2880,COMPLETED,03/05/2018 07:35:21,03/05/2018 15:01:13,03/05/2018 07:35:21,1,16
jobID8719850,USER533,ACCOUNT4348,JOB1465002,QUEUE4,2880,COMPLETED,03/05/2018 12:52:51,03/05/2018 16:24:56,03/05/2018 12:52:50,1,16
jobID8719851,USER533,ACCOUNT4348,JOB1469498,QUEUE4,10,COMPLETED,03/05/2018 16:25:23,03/05/2018 16:25:29,03/05/2018 14:48:31,1,16
jobID8719852,USER533,ACCOUNT4348,JOB1465051,QUEUE4,2880,COMPLETED,03/05/2018 12:51:57,03/05/2018 17:10:19,03/05/2018 12:51:56,1,16
jobID8719853,USER533,ACCOUNT4348,JOB1466380,QUEUE4,2880,COMPLETED,03/05/2018 14:15:23,03/05/2018 17:18:38,03/05/2018 12:55:12,1,16
jobID8719854,USER533,ACCOUNT4348,JOB1465001,QUEUE4,2880,COMPLETED,03/05/2018 14:47:33,03/05/2018 18:42:04,03/05/2018 12:55:16,1,16
jobID8719855,USER533,ACCOUNT4348,JOB1466399,QUEUE4,2880,COMPLETED,03/05/2018 13:54:34,03/05/2018 19:23:52,03/05/2018 12:54:26,1,16
jobID8719856,USER533,ACCOUNT4348,JOB1466381,QUEUE4,2880,COMPLETED,03/05/2018 16:26:32,03/05/2018 19:28:43,03/05/2018 16:26:32,1,16
jobID8719857,USER533,ACCOUNT4348,JOB1469447,QUEUE4,2880,COMPLETED,03/05/2018 19:29:14,03/05/2018 19:40:33,03/05/2018 19:24:36,1,16
jobID8719858,USER533,ACCOUNT4348,JOB1465018,QUEUE4,2880,COMPLETED,03/05/2018 17:10:54,03/05/2018 20:48:47,03/05/2018 16:31:50,1,16
jobID8719859,USER533,ACCOUNT4348,JOB1469499,QUEUE4,2880,COMPLETED,03/05/2018 20:49:13,03/05/2018 20:55:30,03/05/2018 19:33:56,1,16
jobID8719860,USER516,ACCOUNT2808,JOB1469500,QUEUE4,720,COMPLETED,03/05/2018 22:31:05,03/05/2018 22:46:48,03/05/2018 22:31:04,1,16
jobID8719861,USER533,ACCOUNT4348,JOB1465169,QUEUE4,2880,COMPLETED,03/05/2018 19:41:04,03/05/2018 23:30:45,03/05/2018 19:30:33,1,16
jobID8719862,USER533,ACCOUNT4348,JOB1465017,QUEUE4,2880,COMPLETED,03/05/2018 20:55:54,03/06/2018 01:21:14,03/05/2018 20:50:01,1,16
jobID8719863,USER516,ACCOUNT2808,JOB1469501,QUEUE4,720,COMPLETED,03/06/2018 02:22:58,03/06/2018 02:55:49,03/06/2018 02:22:58,1,16
jobID8719864,USER533,ACCOUNT4348,JOB1469502,QUEUE4,2880,COMPLETED,03/05/2018 17:19:09,03/06/2018 03:21:37,03/05/2018 17:11:03,1,16
jobID8719865,USER533,ACCOUNT4348,JOB1465015,QUEUE4,2880,COMPLETED,03/05/2018 23:31:16,03/06/2018 03:27:28,03/05/2018 20:57:14,1,16
jobID8719866,USER533,ACCOUNT4348,JOB1466384,QUEUE4,2880,COMPLETED,03/06/2018 03:22:04,03/06/2018 04:47:59,03/06/2018 01:24:12,1,16
jobID8719867,USER516,ACCOUNT2808,JOB1469503,QUEUE4,720,COMPLETED,03/06/2018 04:49:12,03/06/2018 04:49:23,03/06/2018 04:49:08,1,16
jobID8719868,USER516,ACCOUNT2808,JOB1469504,QUEUE4,720,COMPLETED,03/06/2018 04:49:02,03/06/2018 05:19:06,03/06/2018 04:49:01,1,16
jobID8719869,USER533,ACCOUNT4348,JOB1469505,QUEUE4,2880,CANCELLED,03/06/2018 04:48:14,03/06/2018 05:34:44,03/06/2018 03:28:32,1,16
jobID8719870,USER533,ACCOUNT4348,JOB1469506,QUEUE4,2880,CANCELLED,03/05/2018 18:42:33,03/06/2018 05:34:56,03/05/2018 17:20:51,1,16
jobID8719871,USER533,ACCOUNT4348,JOB1469444,QUEUE4,2880,CANCELLED,03/04/2018 09:39:22,03/06/2018 05:40:10,03/04/2018 09:39:21,1,16
jobID8719872,USER533,ACCOUNT4348,JOB1469507,QUEUE4,2880,CANCELLED,03/05/2018 19:24:23,03/06/2018 05:40:28,03/05/2018 18:43:16,1,16
jobID8719873,USER533,ACCOUNT4348,JOB1469410,QUEUE4,2880,CANCELLED,03/04/2018 09:38:50,03/06/2018 06:09:55,03/04/2018 09:38:50,1,16
jobID8719874,USER533,ACCOUNT4348,JOB1466401,QUEUE4,2880,COMPLETED,03/06/2018 01:21:34,03/06/2018 07:04:12,03/05/2018 21:00:45,1,16
jobID8719875,USER533,ACCOUNT4348,JOB69,QUEUE4,60,COMPLETED,03/06/2018 07:04:55,03/06/2018 07:04:59,03/06/2018 07:04:54,1,16
jobID8719876,USER533,ACCOUNT4348,JOB1469508,QUEUE4,2880,COMPLETED,03/06/2018 05:34:54,03/06/2018 07:08:23,03/06/2018 03:46:33,1,16
jobID8719877,USER533,ACCOUNT4348,JOB1465173,QUEUE4,2880,COMPLETED,03/06/2018 03:28:04,03/06/2018 07:26:14,03/06/2018 03:22:39,1,16
jobID8719878,USER533,ACCOUNT4348,JOB1466408,QUEUE4,2880,COMPLETED,03/06/2018 07:06:27,03/06/2018 08:53:13,03/06/2018 07:06:27,1,16
jobID8719879,USER533,ACCOUNT4348,JOB1466404,QUEUE4,2880,COMPLETED,03/06/2018 07:13:27,03/06/2018 08:54:01,03/06/2018 07:13:27,1,16
jobID8719880,USER533,ACCOUNT4348,JOB1466437,QUEUE4,2880,COMPLETED,03/06/2018 07:09:45,03/06/2018 09:54:50,03/06/2018 07:09:36,1,16
jobID8719881,USER533,ACCOUNT4348,JOB1466400,QUEUE4,2880,COMPLETED,03/06/2018 08:58:12,03/06/2018 11:19:17,03/06/2018 08:58:12,1,16
jobID8719882,USER5558,ACCOUNT2349,JOB1469509,QUEUE4,2880,COMPLETED,03/06/2018 11:53:26,03/06/2018 12:04:27,03/06/2018 11:53:26,1,16
jobID8719883,USER5558,ACCOUNT2349,JOB1469510,QUEUE4,2880,COMPLETED,03/06/2018 12:30:28,03/06/2018 12:40:46,03/06/2018 12:30:28,1,16
jobID8719884,USER5558,ACCOUNT2349,JOB1469511,QUEUE4,2880,COMPLETED,03/06/2018 12:50:46,03/06/2018 13:01:03,03/06/2018 12:50:46,1,16
jobID8719885,USER533,ACCOUNT4348,JOB1466468,QUEUE4,2880,COMPLETED,03/06/2018 08:54:30,03/06/2018 13:15:59,03/06/2018 08:54:29,1,16
jobID8719886,USER533,ACCOUNT4348,JOB1469446,QUEUE4,2880,CANCELLED,03/05/2018 03:53:03,03/06/2018 13:48:45,03/05/2018 03:53:02,1,16
jobID8719887,USER533,ACCOUNT4348,JOB1469445,QUEUE4,2880,CANCELLED,03/05/2018 03:46:27,03/06/2018 13:48:50,03/05/2018 03:46:27,1,16
jobID8719888,USER533,ACCOUNT4348,JOB1469453,QUEUE4,2880,CANCELLED,03/05/2018 03:51:20,03/06/2018 13:48:55,03/05/2018 03:51:20,1,16
